,AWAY_PTS,AWAY_TEAM,DATE,HOME_PTS,HOME_TEAM,HOME_TEAM_WINS,MARGIN,OLD_INDEX,PRED_AWAY_PTS,PRED_AWAY_WIN_PROB,PRED_HOME_PTS,PRED_HOME_TEAM_WINS,PRED_HOME_WIN_PROB
198,109,PHI,2017-11-13,105,LAC,0,0.04140786749482395,396,111.0,0.47619047619047616,113.0,1.0,0.5652173913043478
199,100,ORL,2017-11-13,110,GSW,1,0.03997122893547056,398,105.5,0.12330456226880394,118.0,1.0,0.9166666666666666
200,109,BOS,2017-11-14,102,BKN,0,0.03987240829346095,400,108.0,0.7368421052631579,101.5,0.0,0.30303030303030304
201,129,TOR,2017-11-14,113,HOU,0,0.03987240829346095,402,106.0,0.30303030303030304,112.5,1.0,0.7368421052631579
202,97,SAS,2017-11-14,91,DAL,0,0.04480286738351258,404,103.0,0.7222222222222222,97.0,0.0,0.3225806451612903
203,102,WAS,2017-11-15,93,MIA,0,0.04140786749482395,406,104.75,0.47619047619047616,106.25,1.0,0.5652173913043478
204,101,UTA,2017-11-15,106,NYK,1,0.03779289493575222,408,99.25,0.40816326530612246,102.75,1.0,0.6296296296296297
205,80,SAC,2017-11-15,126,ATL,1,0.03703703703703698,410,100.5,0.37037037037037035,105.0,1.0,0.6666666666666666
206,86,SAS,2017-11-15,98,MIN,1,0.04105571847507328,412,101.75,0.36363636363636365,106.75,1.0,0.6774193548387096
207,115,CLE,2017-11-15,107,CHA,0,0.04761904761904767,414,109.0,0.5238095238095238,109.0,0.5,0.5238095238095238
208,125,TOR,2017-11-15,116,NOP,0,0.034782608695652195,416,107.75,0.43478260869565216,110.75,1.0,0.6
